"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Antsp_t","X1","Recruit","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Antsp_t1","NP_adult","NP_juv","CV","WVL","Damage","MA","comments","logsize_t","logsize_t1","ant_t","ant_t1","flower1_YN","occ_t","occ_t1"
"7610","1","142",0,2019,NA,NA,NA,NA,NA,NA,NA,NA,"",2021,0,1,NA,5.5,3,1.5,1,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",NA,1.98643176073248,NA,"vacant",NA,NA,"vac"
"7611","2","1",0,2019,77,56,52,6,3,7,4,0,"vacant",2021,0,0,1,74,76,57,19,"15",NA,"5",0,"VAC",0,0,"0",NA,"","","",10.9815967510436,11.3582922245892,"vacant","vacant",NA,"vac","vac"
"7612","2","2",0,2019,81,58,46,17,1,3,2,0,"vacant",2021,0,0,1,92,65,49,21,"15",NA,"0",9,"LIOM",0,0,"0",NA,"","","",10.9567598278967,11.2677143487795,"vacant","liom",NA,"vac","occ"
"7613","2","3",0,2019,50,36,22,6,0,0,0,0,"vacant",2021,0,0,1,10,12,3,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","DYING",9.3064379014625,4.99221437013997,"vacant","vacant",NA,"vac","vac"
"7614","2","5",0,2019,20,15,7,3,0,0,0,0,"vacant",2021,0,0,1,14,8,5,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","DYING",6.45134605521213,5.04248491947984,"vacant","vacant",NA,"vac","vac"
"7615","2","8",0,2019,136,150,120,17,28,36,8,6,"LIOM",2021,0,0,1,142,176,109,15,"28",NA,"4",15,"LIOM",0,0,"0",NA,"","","",13.3830276786743,13.5343342930801,"liom","liom",NA,"occ","occ"
"7616","2","9",0,2019,93,89,88,26,7,7,0,10,"LIOM",2021,0,0,1,98,109,73,27,"18",NA,"2",8,"LIOM",0,0,"0",NA,"","","",12.1584278332424,12.2665097277657,"liom","liom",NA,"occ","occ"
"7617","2","11",0,2019,79,60,52,6,7,12,5,0,"vacant",2021,0,0,1,102,97,74,26,"6",NA,"0",7,"LIOM",0,0,"0",NA,"","","",11.0799744699987,12.1818288012311,"vacant","liom",NA,"vac","occ"
"7618","2","13",0,2019,98,89,68,3,10,22,12,12,"CREM",2021,0,0,1,101,95,47,1,"10",NA,"8",0,"VAC",0,0,"0",NA,"","","",11.9709879643087,11.8003035069853,"crem","vacant",NA,"occ","vac"
"7619","2","16",0,2019,76,62,45,40,2,8,6,1,"CREM",2021,0,0,1,21,74,43,1,"10",NA,"5",4,"FOR",0,0,"0",NA,"","","",10.9499198841517,9.84239918226044,"crem","other",NA,"occ","occ"
"7620","2","17",0,2019,61,61,52,22,2,3,1,9,"CREM",2021,0,0,1,71,91,70,8,"3",NA,"0",18,"CREM",0,0,"0",NA,"","","",10.8391783765395,11.6990174819518,"crem","crem",NA,"occ","occ"
"7621","2","18",0,2019,59,36,24,5,0,0,0,4,"CREM",2021,0,0,1,65,38,21,2,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",9.53975544329143,9.60299103264859,"crem","vacant",NA,"occ","vac"
"7622","2","19",0,2019,79,86,66,26,33,49,16,33,"CREM",2021,0,0,1,75,88,63,33,"47",NA,"5",9,"CREM",0,0,"0",NA,"","","",11.6907377691011,11.6255766621077,"crem","crem",NA,"occ","occ"
"7623","2","21",0,2019,80,74,57,21,7,10,3,2,"LIOM",2021,0,0,1,68,81,66,10,"5",NA,"13",6,"CREM",0,0,"0",NA,"","","",11.4059501560177,11.4739017536751,"liom","crem",NA,"occ","occ"
"7624","2","22",0,2019,40,21,12,0,0,0,0,0,"vacant",2021,0,0,1,38,19,14,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",7.9554234519884,7.90413015760086,"vacant","vacant",NA,"vac","vac"
"7625","2","24",0,2019,102,80,77,22,15,17,2,7,"LIOM",2021,0,0,1,110,99,81,27,"9",NA,"4",3,"LIOM",0,0,"0",NA,"","","1 FOR",12.0109932989224,12.3599229425143,"liom","liom",NA,"occ","occ"
"7626","2","25",0,2019,137,104,85,29,23,29,6,3,"LIOM",2021,0,0,1,169,102,100,31,"14",NA,"5",3,"LIOM",0,0,"0",NA,"","","",12.6770038308889,13.019962984667,"liom","liom",NA,"occ","occ"
"7627","2","27",0,2019,53,51,21,0,0,0,0,0,"vacant",2021,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",9.79715302652574,NA,"vacant",NA,NA,"vac",NA
"7628","2","31",0,2019,116,69,91,33,4,20,16,0,"vacant",2021,0,0,1,116,82,59,13,"7",NA,"2",0,"VAC",0,0,"0",NA,"","","",12.1774666965155,11.9246388468042,"vacant","vacant",NA,"vac","vac"
"7629","2","36",0,2019,88,65,63,15,16,23,7,2,"LIOM",2021,0,0,1,89,77,58,8,"23",NA,"6",5,"FOR",0,0,"0",NA,"","","",11.454926217259,11.5727148015505,"liom","other",NA,"occ","occ"
"7630","2","37",0,2019,114,107,44,31,20,32,12,3,"CREM",2021,0,0,1,116,113,54,9,"29",NA,"4",3,"FOR",0,0,"0",NA,"","","RETAGGED",12.0442869969659,12.2631066908814,"crem","other",NA,"occ","occ"
"7631","2","42",0,2019,86,89,34,23,4,7,3,8,"CREM",2021,0,0,1,91,81,50,4,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",11.3522448819399,11.5347830278607,"crem","vacant",NA,"occ","vac"
"7632","2","45",0,2019,146,110,64,4,70,87,17,10,"CREM",2021,0,0,1,165,106,80,2,"49",NA,"10",9,"LIOM",0,0,"0",NA,"","","",12.5752460950789,12.8309676962685,"crem","liom",NA,"occ","occ"
"7633","2","46",0,2019,85,73,55,19,2,2,0,0,"vacant",2021,0,0,1,84.5,71,49,13,"0",NA,"1",8,"LARGE BLACK SHINY",0,0,"0",NA,"","","HAD 1 LIOM",11.4202406592711,11.2852638948687,"vacant","other",NA,"vac","occ"
"7634","2","47",0,2019,96,68,62,6,28,33,5,35,"LIOM",2021,0,0,1,106,73,67,16,"43",NA,"5",4,"LIOM",0,0,"0",NA,"","","",11.5729459673205,11.8202528142722,"liom","liom",NA,"occ","occ"
"7635","2","48",0,2019,89,78,65,11,7,7,0,2,"LIOM",2021,0,0,1,120,83,60,3,"2",NA,"0",6,"LIOM",0,0,"0",NA,"","","",11.6878545051935,11.9867098782434,"liom","liom",NA,"occ","occ"
"7636","2","49",0,2019,109,82,78,7,40,42,2,21,"LIOM",2021,0,0,1,112,81,66,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",12.1152243876383,11.9728929197941,"liom","vacant",NA,"occ","vac"
"7637","2","51",0,2019,110,85,76,12,22,22,0,22,"LIOM",2021,0,0,1,46,84,73,1,"1",NA,"4",1,"LIOM",0,0,"0",NA,"","","",12.1368179707029,11.2146618821272,"liom","liom",NA,"occ","occ"
"7638","2","52",0,2019,49,22,22,0,0,0,0,0,"vacant",2021,0,0,1,43,35,20,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",8.73372844088866,9.04939536110001,"vacant","vacant",NA,"vac","vac"
"7639","2","53",0,2019,14,6,2,0,0,0,0,0,"vacant",2021,0,0,1,17,12,4,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","MOSTLY DEEAD, 2 GREEN SEGMENTS",4.07146928791644,5.65191966347729,"vacant","vacant",NA,"vac","vac"
"7640","2","54",0,2019,64,62,55,7,3,3,0,16,"LIOM",2021,0,0,1,86.5,64.5,49,11,"3",NA,"1",6,"LIOM",0,0,"0",NA,"","","",10.9567598278967,11.1972789627223,"liom","liom",NA,"occ","occ"
"7641","2","55",0,2019,64,72,43,1,0,0,0,0,"vacant",2021,0,0,1,61,69.5,35,1,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",10.9222762150277,10.6827768819246,"vacant","vacant",NA,"vac","vac"
"7642","2","56",0,2019,91,75,75,11,2,2,0,6,"LIOM",2021,0,0,1,96,65,57,0,"0",NA,"2",0,"VAC",0,0,"0",NA,"","","",11.8056589696509,11.4459191558759,"liom","vacant",NA,"occ","vac"
"7643","2","57",0,2019,87,57,46,1,1,1,0,10,"LIOM",2021,0,0,1,87,60,40.5,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",11.0088949700554,10.9597524485944,"liom","vacant",NA,"occ","vac"
"7644","2","58",0,2019,81,68,41,4,0,0,0,0,"vacant",2021,0,0,1,71,63,41,4,"0",NA,"3",1,"LIOM",0,0,"0",NA,"","","",11.0506737940722,10.8249905502656,"vacant","liom",NA,"vac","occ"
"7645","2","61",0,2019,15,13,7,0,0,0,0,0,"vacant",2021,0,0,1,18.5,10,5,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",5.9730436231517,5.60740000923021,"vacant","vacant",NA,"vac","vac"
"7646","2","68",0,2019,74,84,39,15,1,1,0,3,"LIOM",2021,0,0,1,77,75,37,2,"2",NA,"0",1,"LIOM",0,0,"0",NA,"","","1 LARGE BLACK SHINY ANT",11.2019626788905,11.0543320393854,"liom","liom",NA,"occ","occ"
"7647","2","70",0,2019,79,43,38,2,0,0,0,3,"LIOM",2021,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",10.4318750367534,NA,"liom",NA,NA,"occ",NA
"7648","2","70",0,2019,109,96,46,13,0,0,0,3,"LIOM",2021,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",11.8765308723732,NA,"liom",NA,NA,"occ",NA
"7649","2","72",0,2019,53,39,35,12,0,0,0,12,"LIOM",2021,0,0,1,52.5,37.5,29,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",9.85195097490197,9.6287459398627,"liom","vacant",NA,"occ","vac"
"7650","2","73",0,2019,32,17,17,2,0,0,0,1,"LIOM",2021,0,0,1,30.5,18,14,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",7.79198582697356,7.62272736415433,"liom","vacant",NA,"occ","vac"
"7651","2","74",0,2019,7,13,2,0,0,0,0,0,"vacant",2021,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",4.63553942620124,NA,"vacant",NA,NA,"vac",NA
"7652","2","75",0,2019,26,18,12,0,0,0,0,1,"UNK",2021,0,0,1,28,20,13,3,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",7.3340201762873,7.59874850804967,"other","vacant",NA,"occ","vac"
"7653","2","76",0,2019,20,10,10,0,0,0,0,0,"vacant",2021,0,0,1,17,11,8,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",6.26072569560348,5.99562017733061,"vacant","vacant",NA,"vac","vac"
"7654","2","79",0,2019,4,3,1,0,0,0,0,0,"vacant",2021,0,0,1,2.5,2,0.5,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",1.43241195830118,0.0224010705639742,"vacant","vacant",NA,"vac","vac"
"7655","2","90",0,2019,44,24,19,3,0,0,0,1,"CREM",2021,0,0,1,42,22.5,21,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",8.5801187402469,8.55672036941415,"crem","vacant",NA,"occ","vac"
"7656","2","93",0,2019,23,11,6,0,0,0,0,0,"vacant",2021,0,0,1,2,6,4,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",6.07544977898309,2.57184624148955,"vacant","vacant",NA,"vac","vac"
"7657","2","96",0,2019,17,8,4,3,0,0,0,0,"vacant",2021,0,0,1,16,8,7,1,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",5.07655551857373,5.46221799938571,"vacant","vacant",NA,"vac","vac"
"7658","2","97",0,2019,32,23,15,3,0,0,0,0,"vacant",2021,0,0,1,31,24,10,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",8.01443709719401,7.76023712865898,"vacant","vacant",NA,"vac","vac"
"7659","2","100",0,2019,46,23,21,3,0,0,0,1,"UNK",2021,0,0,1,48,33,22,4,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",8.67054953926713,9.15939625631434,"other","vacant",NA,"occ","vac"
"7660","2","101",0,2019,9,6,3,0,0,0,0,0,"vacant",2021,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",3.86520260695017,NA,"vacant",NA,NA,"vac",NA
"7661","2","102",0,2019,15,10,7,2,0,0,0,0,"vacant",2021,0,0,1,16,13.5,9,3,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",5.64800576415615,6.27314821560204,"vacant","vacant",NA,"vac","vac"
"7662","2","103",0,2019,21,14,14,4,0,0,0,0,"vacant",2021,0,0,1,36,17,16,5,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",6.98246033301534,7.85006293633058,"vacant","vacant",NA,"vac","vac"
"7663","2","104",0,2019,16,15,7,1,0,0,0,0,"vacant",2021,0,0,1,20,14,10,3,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",6.22820250389792,6.62536880919139,"vacant","vacant",NA,"vac","vac"
"7664","2","105",0,2019,12,6,3,0,0,0,0,0,"vacant",2021,0,0,0,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","",4.15288467940195,NA,"vacant",NA,NA,"vac",NA
"7665","2","106",0,2019,9,5,4,1,0,0,0,0,"vacant",2021,0,0,1,15,7.5,3,2,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",3.86520260695017,4.68432959037067,"vacant","vacant",NA,"vac","vac"
"7666","2","71A",0,2019,28,23,13,0,0,0,0,0,"vacant",2021,0,0,1,27,21.5,15,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",7.77277126202893,7.76399026212273,"vacant","vacant",NA,"vac","vac"
"7667","2","71B",0,2019,33,28,9,0,0,0,0,0,"vacant",2021,0,0,1,33,29,18.5,2,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",7.99187226169644,8.49149585848918,"vacant","vacant",NA,"vac","vac"
"7668","2","80C",0,2019,22,5,3,3,0,0,0,0,"vacant",2021,0,0,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,"","","MISSING",4.5234544116595,NA,"vacant",NA,NA,"vac",NA
"7669","2","TR11",0,2019,77,58,48,6,1,1,0,7,"LIOM",2021,0,0,1,79,61,56,6,"1",NA,"0",8,"LIOM",0,0,"0",NA,"","","",10.9442124850193,11.167324597004,"liom","liom",NA,"occ","occ"
"7670","2","TR12",0,2019,30,12,11,2,0,0,0,0,"vacant",2021,0,0,1,36,15,12,3,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",6.94571468846196,7.44872154540628,"vacant","vacant",NA,"vac","vac"
"7671","2","TR13",0,2019,52,34,17,1,0,0,0,0,"vacant",2021,0,0,1,46,24,22,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","BOTTOM LEFTMOST IS 2-12 ON MAP",9.08842385897159,8.75945306440879,"vacant","vacant",NA,"vac","vac"
"7672","2","TR15",0,2019,57,38,20,4,0,0,0,0,"vacant",2021,0,0,1,49,30,18,2,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",9.4374661638689,8.90775119486792,"vacant","vacant",NA,"vac","vac"
"7673","2","TR16",0,2019,53,36,25,12,0,0,0,0,"vacant",2021,0,0,1,57,39,29,17,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",9.46556851684025,9.75559555312827,"vacant","vacant",NA,"vac","vac"
"7674","2","TR18",0,2019,50,43,43,3,0,0,0,0,"vacant",2021,0,0,1,45,49,30,4,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",10.0942464728767,9.81908706964587,"vacant","vacant",NA,"vac","vac"
"7675","2","TR1",0,2019,55,46,32,0,0,0,0,0,"vacant",2021,0,0,1,58,45.5,34,3,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",9.99427971355316,10.0854859288085,"vacant","vacant",NA,"vac","vac"
"7676","2","TR2",0,2019,53,45,28,0,0,0,0,14,"LIOM",2021,0,0,1,79,52,40.5,3,"2",NA,"0",2,"LIOM",0,0,"0",NA,"","","",9.82473967079041,10.6973940164453,"liom","liom",NA,"occ","occ"
"7677","2","TR3",0,2019,20,12,12,0,0,0,0,0,"vacant",2021,0,0,1,9,3,2,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","MOSTLY DEAD, 1 GREEN SEGMENT",6.62536880919139,2.68962927714593,"vacant","vacant",NA,"vac","vac"
"7678","2","TR4",0,2019,53,45,28,0,0,0,0,0,"vacant",2021,0,0,1,51,43,40,5,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",9.82473967079041,10.043035723259,"vacant","vacant",NA,"vac","vac"
"7679","2","TR7",0,2019,21,24,16,52,0,0,0,5,"LIOM",2021,0,0,1,16,10,7,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",7.6958102208928,5.71254428529372,"liom","vacant",NA,"occ","vac"
"7680","2","107",0,2019,NA,NA,NA,NA,NA,NA,NA,NA,"",2021,0,1,NA,15,5,1.5,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",NA,3.7251834298469,NA,"vacant",NA,NA,"vac"
"7681","2","108",0,2019,NA,NA,NA,NA,NA,NA,NA,NA,"",2021,0,1,NA,13,2.5,1.5,1,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",NA,2.61106695464283,NA,"vacant",NA,NA,"vac"
"7682","2","109",0,2019,NA,NA,NA,NA,NA,NA,NA,NA,"",2021,0,1,NA,12.5,6,5.5,3,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",NA,4.68395158998817,NA,"vacant",NA,NA,"vac"
"7683","3","1",0,2019,157,172,164,55,78,78,0,24,"LIOM",2021,0,0,1,166,182,165,153,"105",NA,"3",36,"LIOM",0,0,"0",NA,"","","",13.9639970002162,14.0841662231918,"liom","liom",NA,"occ","occ"
"7684","3","2",0,2019,76,71,60,11,15,15,0,17,"LIOM",2021,0,0,1,83,77,58,19,"16",NA,"0",27,"LIOM",0,0,"0",NA,"","","",11.3546568616301,11.502919039615,"liom","liom",NA,"occ","occ"
"7685","3","3",0,2019,99,72,45,13,20,21,1,9,"LIOM",2021,0,0,1,113,55,46,15,"9",NA,"0",17,"LIOM",0,0,"0",NA,"","","",11.3929965946716,11.2311577273364,"liom","liom",NA,"occ","occ"
"7686","3","4",0,2019,98,142,109,23,19,20,1,5,"LIOM",2021,0,0,1,104,138,86,31,"25",NA,"0",31,"LIOM",0,0,"0",NA,"","","",12.9094022318756,12.741211877793,"liom","liom",NA,"occ","occ"
"7687","3","5",0,2019,95,63,53,23,34,38,4,3,"LIOM",2021,0,0,1,90,67,54,14,"10",NA,"0",9,"LIOM",0,0,"0",NA,"","","",11.3345861487548,11.3649196364653,"liom","liom",NA,"occ","occ"
"7688","3","6",0,2019,133,131,112,38,20,21,1,8,"LIOM",2021,0,0,1,151,108,259,33,"55",NA,"24",8,"LIOM",0,0,"0",NA,"","","",13.1500008898444,14.1015324078656,"liom","liom",NA,"occ","occ"
"7689","3","7",0,2019,149,150,145,79,160,176,16,8,"LIOM",2021,0,0,1,160,183,167,59,"201",NA,"3",5,"LIOM",0,0,"0",NA,"","","",13.6514258935666,14.0645689991423,"liom","liom",NA,"occ","occ"
"7690","3","8",0,2019,71,76,42,5,0,0,0,1,"LIOM",2021,0,0,1,77,73,40,4,"9",NA,"0",4,"LIOM",0,0,"0",NA,"","","",11.0775780009142,11.0721099342199,"liom","liom",NA,"occ","occ"
"7691","3","9",0,2019,103,100,48,13,23,24,1,10,"LIOM",2021,0,0,1,93,67,62,3,"34",NA,"0",13,"LIOM",0,0,"0",NA,"","","",11.9026824106994,11.5257531768181,"liom","liom",NA,"occ","occ"
"7692","3","10",0,2019,93,73,70,11,13,13,0,11,"LIOM",2021,0,0,1,101,72,71,28,"19",NA,"0",25,"LIOM",0,0,"0",NA,"","","",11.7318176286146,11.8143386523026,"liom","liom",NA,"occ","occ"
"7693","3","11",0,2019,74,44,52,16,1,1,0,5,"LIOM",2021,0,0,1,90,63,42,30,"3",NA,"2",10,"LIOM",0,0,"0",NA,"","","",10.7062903510814,11.0812592455868,"liom","liom",NA,"occ","occ"
"7694","3","13",0,2019,122,87,73,16,24,24,0,12,"LIOM",2021,0,0,1,112,77,46,19,"17",NA,"0",16,"LIOM",0,0,"0",NA,"","","",12.2278975501424,11.6163964569814,"liom","liom",NA,"occ","occ"
"7695","3","14",0,2019,149,105,102,17,17,18,1,7,"LIOM",2021,0,0,1,100,119,47,15,"20",NA,"2",14,"LIOM",0,0,"0",NA,"","","",12.9429127674177,12.1026746376427,"liom","liom",NA,"occ","occ"
"7696","3","15",0,2019,4,8,7,2,0,0,0,0,"vacant",2021,0,0,1,15,13,2,2,"0",NA,"0",1,"LIOM",0,0,"0",NA,"","","",4.07592363826582,5.39767947824814,"vacant","liom",NA,"vac","occ"
"7697","3","16",0,2019,122,158,156,37,60,62,2,8,"LIOM",2021,0,0,1,125,173,146,56,"30",NA,"0",10,"LIOM",0,0,"0",NA,"","","FOUND LOOSE TAG AND RETAGGED",13.5763358914913,13.6322248178135,"liom","liom",NA,"occ","occ"
"7698","3","17",0,2019,55,45,32,9,0,1,1,6,"LIOM",2021,0,0,1,59,45,43,10,"0",NA,"1",7,"LIOM",0,0,"0",NA,"","","",9.96847290388135,10.3057399478036,"liom","liom",NA,"occ","occ"
"7699","3","18",0,2019,86,108,72,21,3,4,1,16,"LIOM",2021,0,0,1,95,109,67,13,"29",NA,"0",5,"LIOM",0,0,"0",NA,"","","",12.1137898729754,12.1683737566184,"liom","liom",NA,"occ","occ"
"7700","3","19",0,2019,99,77,45,4,12,13,1,0,"vacant",2021,0,0,1,112,72,52,3,"7",NA,"0",4,"LIOM",0,1,"0",NA,"","","",11.4766908145426,11.6325908774467,"vacant","liom",NA,"vac","occ"
"7701","3","20",0,2019,128,122,73,11,46,47,1,8,"LIOM",2021,0,0,1,132,125,93,24,"57",NA,"1",10,"LIOM",0,0,"0",NA,"","","",12.6715582559886,12.9253209231061,"liom","liom",NA,"occ","occ"
"7702","3","21",0,2019,140,89,41,1,3,3,0,6,"LIOM",2021,0,0,1,141,79,57,7,"7",NA,"0",10,"LIOM",0,0,"0",NA,"","","",11.950240198462,12.0475985367918,"liom","liom",NA,"occ","occ"
"7703","3","22",0,2019,175,229,93,23,68,69,1,1,"LIOM",2021,0,0,1,183,237,113,50,"42",NA,"2",7,"LIOM",0,6,"0",NA,"","","",13.9874179399538,14.1988813367498,"liom","liom",NA,"occ","occ"
"7704","3","23",0,2019,71,64,42,4,3,3,0,5,"LIOM",2021,0,0,1,74,68,58,9,"10",NA,"0",8,"LIOM",0,0,"0",NA,"","","",10.863086940207,11.2501577820486,"liom","liom",NA,"occ","occ"
"7705","3","24",0,2019,76,39,37,5,12,13,1,7,"LIOM",2021,0,0,1,86,41,41,8,"15",NA,"1",20,"LIOM",0,0,"0",NA,"","","",10.2657288958005,10.5413146657235,"liom","liom",NA,"occ","occ"
"7706","3","25",0,2019,75,78,47,17,27,29,2,11,"LIOM",2021,0,0,1,86,85,46,14,"52",NA,"14",6,"LIOM",0,0,"0",NA,"","","",11.2476444630824,11.4782708175973,"liom","liom",NA,"occ","occ"
"7707","3","26",0,2019,145,159,154,58,189,191,2,8,"LIOM",2021,0,0,1,158,179,166,36,"144",NA,"2",17,"LIOM",0,0,"0",NA,"","","",13.7426689984424,14.0232127420312,"liom","liom",NA,"occ","occ"
"7708","3","27",0,2019,63,56,33,5,0,0,0,1,"LIOM",2021,0,0,1,76,59,38,17,"1",NA,"0",4,"LIOM",0,0,"0",NA,"","","",10.3939363407973,10.7536841722346,"liom","liom",NA,"occ","occ"
"7709","3","28",0,2019,90,92,89,14,36,43,7,5,"LIOM",2021,0,0,1,113,95,94,34,"123",NA,"5",14,"LIOM",0,0,"0",NA,"","","",12.1703326078034,12.4844107237731,"liom","liom",NA,"occ","occ"
"7710","3","30",0,2019,155,138,126,28,85,90,5,30,"LIOM",2021,0,0,1,145,147,115,40,"20",NA,"2",13,"LIOM",0,0,"0",NA,"","","",13.4688521981534,13.3869516248843,"liom","liom",NA,"occ","occ"
"7711","3","31",0,2019,96,68,46,2,11,14,3,8,"LIOM",2021,0,0,1,107,70,34,8,"7",NA,"0",8,"LIOM",0,0,"0",NA,"","","",11.3102739631983,11.2351395076862,"liom","liom",NA,"occ","occ"
"7712","3","33",0,2019,81,128,113,14,9,9,0,16,"LIOM",2021,0,0,1,71,155,67,4,"3",NA,"0",11,"LIOM",0,0,"0",NA,"","","",12.6375718965953,12.3415635157274,"liom","liom",NA,"occ","occ"
"7713","3","34",0,2019,63,82,74,9,2,2,0,12,"LIOM",2021,0,0,1,54,64,33,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",11.5163756158321,10.4119348785125,"liom","vacant",NA,"occ","vac"
"7714","3","35",0,2019,89,75,73,8,0,0,0,8,"LIOM",2021,0,0,1,85,62,53,11,"8",NA,"1",9,"LIOM",0,0,"0",NA,"","","",11.7565897922019,11.2060443881583,"liom","liom",NA,"occ","occ"
"7715","3","37",0,2019,94,95,74,15,3,4,1,4,"LIOM",2021,0,0,1,107,88,48,0,"0",NA,"0",0,"VAC",0,0,"0",NA,"","","",12.0766210870577,11.7716674808755,"liom","vacant",NA,"occ","vac"
"7716","3","38",0,2019,85,49,41,7,2,9,7,2,"LIOM",2021,0,0,1,97,54,50,24,"20",NA,"4",20,"LIOM",0,0,"0",NA,"","","",10.7157994720924,11.1370216517276,"liom","liom",NA,"occ","occ"
"7717","3","40",0,2019,110,76,87,13,49,49,0,9,"LIOM",2021,0,0,1,120,83,82,22,"48",NA,"3",9,"LIOM",0,0,"0",NA,"","","",12.1615096423475,12.2729115655247,"liom","liom",NA,"occ","occ"
"7718","3","41",0,2019,132,110,92,32,83,87,4,18,"LIOM",2021,0,0,1,130,109,89,21,"85",NA,"16",12,"LIOM",0,0,"0",NA,"","","",12.7728661923303,12.7175973867862,"liom","liom",NA,"occ","occ"
"7719","3","43",0,2019,102,98,93,9,1,1,0,16,"LIOM",2021,0,0,1,98,122,93,52,"13",NA,"3",9,"LIOM",0,0,"0",NA,"","","",12.403048544319,12.5997724098674,"liom","liom",NA,"occ","occ"
"7720","3","44",0,2019,130,157,60,6,30,33,3,3,"LIOM",2021,0,0,1,130,145,53,15,"33",NA,"1",6,"LIOM",0,0,"0",NA,"","","",12.900858032478,12.7175973867862,"liom","liom",NA,"occ","occ"
"7721","3","45",0,2019,75,60,60,13,0,1,1,6,"LIOM",2021,0,0,1,70,45,41,0,"0",NA,"1",0,"VAC",0,0,"0",NA,"","","",11.1660004740419,10.4307187094979,"liom","vacant",NA,"occ","vac"
"7722","3","48",0,2019,68,54,32,10,0,0,0,4,"LIOM",2021,0,0,1,103,128,48,48,"12",NA,"4",5,"LIOM",0,0,"0",NA,"","","",10.4017311726246,12.2492258532474,"liom","liom",NA,"occ","occ"
"7723","3","50",0,2019,47,36,29,8,0,0,0,0,"vacant",2021,0,0,1,43,38,29,11,"0",NA,"0",9,"LIOM",0,0,"0",NA,"","","",9.47245101644284,9.444114229417,"vacant","liom",NA,"vac","occ"
"7724","3","51",0,2019,159,116,81,13,9,9,0,8,"LIOM",2021,0,0,1,150,115,97,7,"7",NA,"4",40,"LIOM",0,0,"0",NA,"","","",12.9088405346377,12.9973367183818,"liom","liom",NA,"occ","occ"
"7725","3","52",0,2019,63,63,38,1,0,0,0,1,"LIOM",2021,0,0,1,64,56,30,3,"0",NA,"0",2,"LIOM",0,0,"0",NA,"","","",10.6469046350156,10.3411065508082,"liom","liom",NA,"occ","occ"
